team_id,state,hs_name,athletic_director,colors,mascot,school_type
/al/lincoln/lincoln-golden-bears/,al,Lincoln High School,Matthew Zedaker,,Golden Bears,Co-Ed/Public
/al/reform/pickens-county-tornadoes/,al,Pickens County High School,Brianna  Manning,,Tornadoes,Co-Ed/Public
/al/tallassee/tallassee-tigers/,al,Tallassee High School,Wade Shipman,,Tigers,Co-Ed/Public
/al/fayette/fayette-county-tigers/,al,Fayette County High School,Walden Tucker,,Tigers,Co-Ed/Public
/al/athens/east-limestone-indians/,al,East Limestone High School,Jeremy Mitchell,,Indians,Co-Ed/Public
/al/cullman/west-point-warriors/,al,West Point High School,Don Farley,,Warriors,Co-Ed/Public
/al/vincent/vincent-yellow-jackets/,al,Vincent High School,Ernie Adkins,,Yellow Jackets,Co-Ed/Public
/al/birmingham/huffman-vikings/,al,Huffman High School,Carlos Hammonds,,Vikings,Co-Ed/Public
/al/geneva/geneva-panthers/,al,Geneva High School,Jeff Williams,,Panthers,Co-Ed/Public
/al/vernon/lamar-county-bulldogs/,al,Lamar County High School,Coach Bradford ,,Bulldogs,Co-Ed/Public
/al/orange-beach/orange-beach-makos/,al,Orange Beach High School,Chase Smith,,Makos,NA
/al/stevenson/north-jackson-chiefs/,al,North Jackson High School,Sam Houston,,Chiefs,Co-Ed/Public
/al/loachapoka/loachapoka-indians/,al,Loachapoka High School,Sheroderick Smith,,Indians,Co-Ed/Public
/al/albertville/albertville-aggies/,al,Albertville High School,Tyler Reeves,,Aggies,Co-Ed/Public
/al/odenville/st-clair-county-fighting-saints/,al,St. Clair County High School,Carl Mims,,Fighting Saints,Co-Ed/Public
/al/union-springs/bullock-county-hornets/,al,Bullock County High School,Latresha Rogers-mims,,Hornets,Co-Ed/Public
/al/columbiana/shelby-county-wildcats/,al,Shelby County High School,Charles Dickinson,,Wildcats,Co-Ed/Public
/al/brookwood/brookwood-panthers/,al,Brookwood High School,Scott Brown,,Panthers,Co-Ed/Public
/al/marbury/marbury-bulldogs/,al,Marbury High School,Jimmy Lansdell,,Bulldogs,Co-Ed/Public
/al/hayden/hayden-wildcats/,al,Hayden High School,Keith Register,,Wildcats,Co-Ed/Public
/al/huntsville/st-john-paul-ii-falcons/,al,St. John Paul II High School,Matt McManus,,Falcons,Co-Ed/Private
/al/ashford/ashford-yellowjackets/,al,Ashford High School,Danielle Helms,,Yellowjackets,Co-Ed/Public
/al/selma/selma-saints/,al,Selma High School,Wil Morgan,,Saints,Co-Ed/Public
/al/bessemer/oak-grove-tigers/,al,Oak Grove High School,Zac Glaze,,Tigers,Co-Ed/Public
/al/grove-hill/clarke-prep-gators/,al,Clarke Prep,Billy Hamilton,,Gators,Co-Ed/Public
/al/northport/northside-rams/,al,Northside High School,John Montgomery,,Rams,Co-Ed/Public
/al/alexandria/alexandria-valley-cubs/,al,Alexandria High School,Zac Welch,,Valley Cubs,Co-Ed/Public
/al/hackleburg/hackleburg-panthers/,al,Hackleburg High School,John Hardin,,Panthers,Co-Ed/Public
/al/aliceville/aliceville-yellowjackets/,al,Aliceville High School,Monica Scott,,Yellowjackets,Co-Ed/Public
/al/new-hope/new-hope-indians/,al,New Hope High School,Allen Muzny,,Indians,Co-Ed/Public
/al/mobile/cottage-hill-christian-academy-warriors/,al,Cottage Hill Christian Academy,Adam Thomas,,Warriors,Co-Ed/Private
/al/bessemer/bessemer-academy-rebels/,al,Bessemer Academy,josh wright,,Rebels,Co-Ed/Public
/al/moundville/hale-county-wildcats/,al,Hale County High School,Mark Hastings,,Wildcats,Co-Ed/Public
/al/florala/florala-wildcats/,al,Florala High School,Chris Littleton,,Wildcats,Co-Ed/Public
/al/hazel-green/hazel-green-trojans/,al,Hazel Green High School,Stacy Junjulas,,Trojans,Co-Ed/Public
/al/town-creek/hatton-hornets/,al,Hatton High School,Chasta Chamness,,Hornets,Co-Ed/Public
/al/midfield/midfield-patriots/,al,Midfield High School,Rod Isaac,,Patriots,Co-Ed/Public
/al/red-bay/red-bay-tigers/,al,Red Bay High School,Donnie Roberts,,Tigers,Co-Ed/Public
/al/cullman/good-hope-raiders/,al,Good Hope High School,Peter Livingston,,Raiders,Co-Ed/Public
/al/ranburne/ranburne-bulldogs/,al,Ranburne High School,jason meeder,,Bulldogs,Co-Ed/Public
/al/dothan/northside-methodist-academy-knights/,al,Northside Methodist Academy,Dustin Harrison,,Knights,Co-Ed/Private
/al/troy/pike-liberal-arts-patriots/,al,Pike Liberal Arts High School,David Simth ,,Patriots,Co-Ed/Private
/al/hanceville/hanceville-bulldogs/,al,Hanceville High School,bryan marquez,,Bulldogs,Co-Ed/Public
/al/munford/munford-lions/,al,Munford High School,Todd Smith,,Lions,Co-Ed/Public
/al/collinsville/collinsville-panthers/,al,Collinsville High School,Bradley Crawford,,Panthers,Co-Ed/Public
/al/new-site/horseshoe-bend-generals/,al,Horseshoe Bend High School,Josh Averett,,Generals,Co-Ed/Public
/al/daleville/daleville-warhawks/,al,Daleville High School,Desmond Lett,,Warhawks,Co-Ed/Public
/al/double-springs/winston-county-yellowjackets/,al,Winston County High School,Jeff Cole,,Yellowjackets,Co-Ed/Public
/al/blountsville/susan-moore-bulldogs/,al,Susan Moore High School,Bryan Daughtry,,Bulldogs,Co-Ed/Public
/al/spring-garden/spring-garden-panthers/,al,Spring Garden High School,Mike Welsh,,Panthers,Co-Ed/Public
/al/linden/linden-patriots/,al,Linden High School,Luther Davis,,Patriots,Co-Ed/Public
/al/millport/south-lamar-stallions/,al,South Lamar High School,Josh Harper,,Stallions,Co-Ed/Public
/al/luverne/crenshaw-christian-academy-cougars/,al,Crenshaw Christian Academy,Wayne Grant/Tom Compton,,Cougars,Co-Ed/Private
/al/athens/clements-colts/,al,Clements High School,Chase Crowson,,Colts,Co-Ed/Public
/al/elmore/edgewood-academy-wildcats/,al,Edgewood Academy,Darryl Free,,Wildcats,Co-Ed/Public
/al/gurley/madison-county-tigers/,al,Madison County High School,Bryan Gustafson,,Tigers,Co-Ed/Public
/al/orrville/keith-bears/,al,Keith High School,Grady Broadnax,,Bears,Co-Ed/Public
/al/eufaula/lakeside-school-chiefs/,al,Lakeside School,Tom Clements,,Chiefs,Co-Ed/Private
/al/mckenzie/mckenzie-tigers/,al,McKenzie High School,Miles Brown,,Tigers,Co-Ed/Public
/al/greensboro/southern-academy-cougars/,al,Southern Academy,Zach Thomas,,Cougars,Co-Ed/Public
/al/remlap/southeastern-mustangs/,al,Southeastern High School,keith moore,,Mustangs,NA
/al/childersburg/childersburg-tigers/,al,Childersburg High School,Johnny Johnson,,Tigers,Co-Ed/Public
/al/jemison/jemison-panthers/,al,Jemison High School,John Therrell,,Panthers,Co-Ed/Public
/al/columbia/houston-county-lions/,al,Houston County High School,Suzane Sherman,,Lions,Co-Ed/Public
/al/glencoe/glencoe-yellowjackets/,al,Glencoe High School,Lee Ozmint,,Yellowjackets,Co-Ed/Public
/al/valley/beulah-bobcats/,al,Beulah High School,Adam Johnson,,Bobcats,Co-Ed/Public
/al/addison/addison-bulldogs/,al,Addison High School,Micah Smothers,,Bulldogs,Co-Ed/Public
/al/ragland/ragland-purple-devils/,al,Ragland High School,Brian Alred,,Purple Devils,Co-Ed/Public
/al/valley-head/valley-head-tigers/,al,Valley Head High School,William Monroe,,Tigers,Co-Ed/Public
/al/atmore/escambia-academy-cougars/,al,Escambia Academy,Gex Billups,,Cougars,Co-Ed/Private
/al/huntsville/columbia-eagles/,al,Columbia High School,TaMarion Kelly,,Eagles,Co-Ed/Public
/al/mobile/st-lukes-episcopal-wildcats/,al,St. Luke's Episcopal High School,Robert Salmons,,Wildcats,Co-Ed/Private
/al/alpine/winterboro-bulldogs/,al,Winterboro High School,Skylar Mansfield,,Bulldogs,Co-Ed/Public
/al/trinity/east-lawrence-eagles/,al,East Lawrence High School,Ernie Ferguson,,Eagles,Co-Ed/Public
/al/ardmore/ardmore-tigers/,al,Ardmore High School,Shaun Butler,,Tigers,Co-Ed/Public
/al/jack/zion-chapel-rebels/,al,Zion Chapel High School,Thomas Boswell,,Rebels,Co-Ed/Private
/al/anniston/white-plains-wildcats/,al,White Plains High School,Andy Ward,,Wildcats,Co-Ed/Public
/al/slocomb/slocomb-red-tops/,al,Slocomb High School,Richard Tisdale,,Red Tops,Co-Ed/Public
/al/cordova/cordova-blue-devils/,al,Cordova High School,Ronnie Boggs,,Blue Devils,Co-Ed/Public
/al/higdon/north-sand-mountain-bison/,al,North Sand Mountain High School,Kerry Wright,,Bison,Co-Ed/Public
/al/decatur/decatur-heritage-christian-academy-eagles/,al,Decatur Heritage Christian Academy,Ty Patterson,,Eagles,/Private
/al/phil-campbell/phil-campbell-bobcats/,al,Phil Campbell High School,Kelly Kiser,,Bobcats,Co-Ed/Public
/al/weaver/weaver-bearcats/,al,Weaver High School,NA,,Bearcats,Co-Ed/Public
/al/woodland/woodland-bobcats/,al,Woodland High School,Jeremy Stanford,,Bobcats,Co-Ed/Public
/al/toxey/south-choctaw-academy-rebels/,al,South Choctaw Academy,NA,,Rebels,Co-Ed/Public
/al/camden/wilcox-central-jaguars/,al,Wilcox Central High School,Reginald Powell,,Jaguars,Co-Ed/Public
/al/butler/choctaw-county-tigers/,al,Choctaw County High School,Leon Walker,,Tigers,Co-Ed/Public
/al/notasulga/notasulga-blue-devils/,al,Notasulga High School,Harry Mose,,Blue Devils,Co-Ed/Public
/al/york/sumter-central-jaguars/,al,Sumter Central High School,Eddie Jackson,,Jaguars,Co-Ed/Public
/al/chickasaw/chickasaw-chieftains/,al,Chickasaw High School,Braylon Allen,,Chieftains,Co-Ed/Public
/al/monroeville/monroe-academy-volunteers/,al,Monroe Academy,Mitch Tuberville,,Volunteers,Co-Ed/Public
/al/livingston/university-charter-trail-blazers/,al,University Charter,Sam Mosley,,Trail Blazers,Co-Ed/Public
/al/florence/wilson-warriors/,al,Wilson High School,Andy Massey,,Warriors,Co-Ed/Public
/al/falkville/falkville-blue-devils/,al,Falkville High School,Keith Wilemon,,Blue Devils,Co-Ed/Public
/al/monroeville/monroe-county-tigers/,al,Monroe County High School,Maurice Woody,,Tigers,Co-Ed/Public
/al/hope-hull/hooper-academy-colts/,al,Hooper Academy,Tom Pinkston,,Colts,Co-Ed/Public
/al/bremen/cold-springs-eagles/,al,Cold Springs High School,Adam McKinnon,,Eagles,Co-Ed/Public
/al/elkmont/elkmont-red-devils/,al,Elkmont High School,Tommy Hunter,,Red Devils,Co-Ed/Public
/al/holt/holt-ironmen/,al,Holt High School,Joyce Grant,,Ironmen ,Co-Ed/Public
/al/anniston/saks-wildcats/,al,Saks High School,Jody Whaley,,Wildcats,Co-Ed/Public
/al/lafayette/lafayette-bulldogs/,al,LaFayette High School,Ike Grant,,Bulldogs,Co-Ed/Public
/al/sylacauga/fayetteville-wolves/,al,Fayetteville High School,Jimmy Wright,,Wolves,Co-Ed/Public
/al/hamilton/hamilton-aggies/,al,Hamilton High School,Rodney Stidham,,Aggies,Co-Ed/Public
/al/chatom/washington-county-bulldogs/,al,Washington County High School,Al Earnest,,Bulldogs,Co-Ed/Public
/al/vinemont/vinemont-eagles/,al,Vinemont High School,Robin Netherton,,Eagles,Co-Ed/Public
/al/jacksonville/pleasant-valley-raiders/,al,Pleasant Valley High School,Mark Proper,,Raiders,Co-Ed/Public
/al/birmingham/tarrant-wildcats/,al,Tarrant High School,Mark Kniphfer,,Wildcats,Co-Ed/Public
/al/cedar-bluff/cedar-bluff-tigers/,al,Cedar Bluff High School,Joe Carpenter,,Tigers,Co-Ed/Public
/al/arley/meek-tigers/,al,Meek High School,Dany Stallings,,Tigers,Co-Ed/Public
/al/samson/samson-tigers/,al,Samson High School,Jason Wambles,,Tigers,Co-Ed/Public
/al/uriah/blacksher-bulldogs/,al,Blacksher High School,Wesley Sims,,Bulldogs,Co-Ed/Public
/al/ashville/ashville-bulldogs/,al,Ashville High School,Shea Monroe,,Bulldogs,Co-Ed/Public
/al/gilbertown/southern-choctaw-indians/,al,Southern Choctaw High School,Charles Chaney,,Indians,Co-Ed/Public
/al/tuscumbia/colbert-heights-wildcats/,al,Colbert Heights High School,Lonnie Robinson,,Wildcats,Co-Ed/Public
/al/walnut-grove/west-end-patriots/,al,West End High School,Mike Smith,,Patriots,Co-Ed/Public
/al/kinston/kinston-bulldogs/,al,Kinston High School,Sonna Davis,,Bulldogs,Co-Ed/Public
/al/selma/morgan-academy-senators/,al,Morgan Academy,Brian King,,Senators,Co-Ed/Public
/al/guin/marion-county-red-raiders/,al,Marion County High School,Russell Funk,,Red Raiders,Co-Ed/Public
/al/carrollton/pickens-academy-pirates/,al,Pickens Academy,Matt Lavender,,Pirates,Co-Ed/Public
/al/woodville/woodville-panthers/,al,Woodville High School,Victor Stegeman,,Panthers,Co-Ed/Public
/al/mcintosh/mcintosh-demons/,al,McIntosh High School,Roosevelt Moore,,Demons,Co-Ed/Public
/al/rockford/central-of-coosa-county-cougars/,al,Central of Coosa County High School,Deborah Phillips,,Cougars,Co-Ed/Public
/al/red-level/red-level-tigers/,al,Red Level High School,Joseph Carter,,Tigers,Co-Ed/Public
/al/fayette/hubbertville-lions/,al,Hubbertville High School,Lamar Harris,,Lions,Co-Ed/Public
/al/montgomery/valiant-cross-academy-warriors/,al,Valiant Cross Academy,NA,,Warriors,Boys/Private
/al/oneonta/appalachian-eagles/,al,Appalachian High School,Curtis Atkinson,,Eagles,Co-Ed/Public
/al/abbeville/abbeville-yellowjackets/,al,Abbeville High School,LaBrian Stewart,,Yellowjackets,Co-Ed/Public
/al/eutaw/greene-county-tigers/,al,Greene County High School,Rodney Wesley,,Tigers,Co-Ed/Public
/al/plantersville/dallas-county-hornets/,al,Dallas County High School,David Hobson,,Hornets,Co-Ed/Public
/al/billingsley/billingsley-bears/,al,Billingsley High School,Lanny Jones,,Bears,Co-Ed/Public
/al/cecil/macon-east-montgomery-academy-knights/,al,Macon-East Montgomery Academy,Glynn Lott,,Knights,Co-Ed/Public
/al/talladega/talladega-tigers/,al,Talladega High School,Chuck Miller,,Tigers,Co-Ed/Public
/al/berry/berry-wildcats/,al,Berry High School,Josh Northington,,Wildcats,Co-Ed/Public
/al/harpersville/coosa-valley-academy-rebels/,al,Coosa Valley Academy,NA,,Rebels,Co-Ed/Private
/al/greensboro/greensboro-raiders/,al,Greensboro High School,Xavian Evans,,Raiders,Co-Ed/Public
/al/pell-city/victory-christian-lions/,al,Victory Christian High School,Lauren Holladay,,Lions,Co-Ed/Private
/al/letohatchee/calhoun-tigers/,al,Calhoun High School,Ervin Starr,,Tigers,Co-Ed/Public
/al/sheffield/sheffield-bulldogs/,al,Sheffield High School,Chris Tucker,,Bulldogs,Co-Ed/Public
/al/dixons-mills/marengo-panthers/,al,Marengo High School,Woodrow Campbell,,Panthers,Co-Ed/Public
/al/grant/kate-duncan-smith-dar-patriots/,al,Kate Duncan Smith DAR High School,Larry Bolin,,Patriots,Co-Ed/Public
/al/leesburg/sand-rock-wildcats/,al,Sand Rock High School,Ben East,,Wildcats,Co-Ed/Public
/al/danville/danville-hawks/,al,Danville High School,Christy Ferguson,,Hawks,Co-Ed/Public
/al/hayneville/central-lions/,al,Central High School,Brian Coleman,,Lions,Co-Ed/Public
/al/clayton/barbour-county-jaguars/,al,Barbour County High School,Steve Fryer,,Jaguars,Co-Ed/Public
/al/section/section-lions/,al,Section High School,Billy Beavers,,Lions,Co-Ed/Public
/al/hartford/geneva-county-bulldogs/,al,Geneva County High School,Joshua Thompson,,Bulldogs,Co-Ed/Public
/al/marion/marion-rams/,al,Marion High School,Woodie Jackson,,Rams,Co-Ed/Public
/al/holly-pond/holly-pond-broncos/,al,Holly Pond High School,Andrew Kelley,,Broncos,Co-Ed/Public
/al/carbon-hill/carbon-hill-bulldogs/,al,Carbon Hill High School,Chris Harris,,Bulldogs,Co-Ed/Public
/al/florence/shoals-christian-flame/,al,Shoals Christian High School,Patrick Malone,,Flame,Co-Ed/Private
/al/alabaster/trinity-christian/,al,Trinity Christian High School,NA,,NA,NA
/al/millbrook/new-life-christian-eagles/,al,New Life Christian High School,Eric Remiger,,Eagles,Co-Ed/Private
/al/autaugaville/autaugaville-eagles/,al,Autaugaville High School,Javaris Jackson,,Eagles,Co-Ed/Public
/al/cleveland/cleveland-panthers/,al,Cleveland High School,Zach Jones,,Panthers,Co-Ed/Public
/al/cherokee/cherokee-indians/,al,Cherokee High School,Richard Rushing,,Indians,Co-Ed/Public
/al/huntsville/whitesburg-christian-academy-warriors/,al,Whitesburg Christian Academy,Jeff Bell,,Warriors,/Private
/al/ider/ider-hornets/,al,Ider High School,Steven Street,,Hornets,Co-Ed/Public
/al/abbeville/abbeville-christian-academy-generals/,al,Abbeville Christian Academy,Judson Campbell,,Generals,Co-Ed/Private
/al/jasper/curry-yellowjackets/,al,Curry High School,William Baker,,Yellowjackets,Co-Ed/Public
/al/andalusia/pleasant-home-eagles/,al,Pleasant Home High School,Patricia Lassiter,,Eagles,Co-Ed/Public
/al/evergreen/sparta-academy-warriors/,al,Sparta Academy,Russ Brown,,Warriors,Co-Ed/Private
/al/uniontown/hatch-bobcats/,al,Hatch High School,Melissa Jones,,Bobcats,Co-Ed/Public
/al/tuscaloosa/holy-spirit-catholic-saints/,al,Holy Spirit Catholic High School,Rodney Green,,Saints,Co-Ed/Private
/al/talladega/talladega-county-central-fighting-tigers/,al,Talladega County Central High School,Buddy Wright,,Fighting Tigers,Co-Ed/Public
/al/foley/snook-christian-academy-eagles/,al,Snook Christian Academy,Bob Gabel,,Eagles,NA
/al/fruitdale/fruitdale-pirates/,al,Fruitdale High School,John Hobbs,,Pirates,Co-Ed/Public
/al/brilliant/brilliant-tigers/,al,Brilliant High School,Brian Gunnels,,Tigers,Co-Ed/Public
/al/verbena/verbena-red-devils/,al,Verbena High School,Mike Harris,,Red Devils,Co-Ed/Public
/al/anniston/donoho-falcons/,al,Donoho High School,Paige Faulkner,,Falcons,Co-Ed/Public
/al/beatrice/shields-panthers/,al,Shields High School,Gabriel Lucy,,Panthers,Co-Ed/Public
/al/gadsden/gaston-bulldogs/,al,Gaston High School,Swane Morris,,Bulldogs,Co-Ed/Public
/al/gaylesville/gaylesville-trojans/,al,Gaylesville High School,Austin Helms,,Trojans,Co-Ed/Public
/al/russellville/tharptown-wildcats/,al,Tharptown High School,Jonathan Odom,,Wildcats,Co-Ed/Public
/al/albertville/asbury-rams/,al,Asbury High School,Johnny Pelham,,Rams,Co-Ed/Public
/al/sumiton/sumiton-christian-eagles/,al,Sumiton Christian High School,MIKE MCCARTY,,Eagles,Co-Ed/Private
/al/bear-creek/phillips-bears/,al,Phillips High School,Gary McCarley,,Bears,Co-Ed/Public
/al/guntersville/brindlee-mountain-lions/,al,Brindlee Mountain High School,William Ballew,,Lions,Co-Ed/Public
/al/thomaston/johnson-eagles/,al,Johnson High School,Eugene Foster,,Eagles,Co-Ed/Public
/al/vina/vina-red-devils/,al,Vina High School,Bill Smith,,Red Devils,Co-Ed/Public
/al/waterloo/waterloo-cougars/,al,Waterloo High School,Gary Williams,,Cougars,Co-Ed/Public
/ak/soldotna/soldotna-stars/,ak,Soldotna High School,Phil Leck,,Stars,Co-Ed/Public
/ak/anchorage/west-anchorage-eagles/,ak,West Anchorage High School,Dave WIlliamson,,Eagles,Co-Ed/Public
/ak/fairbanks/lathrop-malemutes/,ak,Lathrop High School,Steve Zanazzo,,Malemutes,Co-Ed/Public
/ak/anchorage/bettye-davis-east-anchorage-thunderbirds/,ak,Bettye Davis East Anchorage High School,Scott Thomas,,Thunderbirds,Co-Ed/Public
/ak/anchorage/service-cougars/,ak,Service High School,Jason Caldarera,,Cougars,Co-Ed/Public
/ak/anchorage/south-anchorage-wolverines/,ak,South Anchorage High School,Tom Ritchie,,Wolverines,Co-Ed/Public
/ak/eagle-river/eagle-river-wolves/,ak,Eagle River High School,Jacklyn Larson,,Wolves,Co-Ed/Public
/ak/palmer/colony-knights/,ak,Colony High School,Kristy Johnston,,Knights,Co-Ed/Public
/ak/anchorage/bartlett-golden-bears/,ak,Bartlett High School,John Jessen,,Golden Bears,Co-Ed/Public
/ak/anchorage/dimond-lynx/,ak,Dimond High School,John Snead,,Lynx,Co-Ed/Public
/ak/kenai/kenai-central-kardinals/,ak,Kenai Central High School,Jesse Settlemyer,,Kardinals,Co-Ed/Public
/ak/north-pole/north-pole-patriots/,ak,North Pole High School,Mark Oppe,,Patriots,Co-Ed/Public
/ak/palmer/palmer-moose/,ak,Palmer High School,Hollan Gravley,,Moose,Co-Ed/Public
/ak/utqiagvik/barrow-whalers/,ak,Barrow High School,James Alverson,,Whalers,Co-Ed/Public
/ak/wasilla/wasilla-warriors/,ak,Wasilla High School,NA,,Warriors,Co-Ed/Public
/ak/big-lake/houston-hawks/,ak,Houston High School,Colby Wolfer,,Hawks,Co-Ed/Public
/ak/juneau/juneau-douglas-thunder-mountain-huskies/,ak,Juneau-Douglas/Thunder Mountain High School,Luke Adams,,Huskies,NA
/ak/fairbanks/west-valley-wolf-pack/,ak,West Valley High School,April Scott,,Wolf Pack,Co-Ed/Public
/ak/chugiak/chugiak-mustangs/,ak,Chugiak High School,Travis Morgan,,Mustangs,Co-Ed/Public
/ak/homer/homer-mariners/,ak,Homer High School,Justin Zank,,Mariners,Co-Ed/Public
/ak/kodiak/kodiak-bears/,ak,Kodiak High School,Debbie Rohr,,Bears,Co-Ed/Public
/ak/wasilla/redington-huskies/,ak,Redington High School,NA,,Huskies,NA
/az/peoria/liberty-lions/,az,Liberty High School,Eric Gardner,,Lions,Co-Ed/Public
/az/peoria/centennial-coyotes/,az,Centennial High School,Adam Larsen,,Coyotes,Co-Ed/Public
/az/chandler/basha-bears/,az,Basha High School,Marques Reischl,,Bears,Co-Ed/Public
